"ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position","p.overall","q.overall","post.hoc.A.By.p","post.hoc.peak.By.p","post.hoc.M.By.p","post.hoc.A.By.q","post.hoc.peak.By.q","post.hoc.M.By.q","A1","A2","delta.A","p.delta.A","q.delta.A","peak1","peak2","delta.peak","p.delta.peak","q.delta.peak","M1","M2","delta.M","p.delta.M","q.delta.M","P"
"ENSMUSG00000031666",19651,"Rbl2","protein_coding","8",91796685,91850472,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,0.079,-0.021,0.376,0.997,19.045,13.912,-5.133,0,0.001,11.442,11.438,-0.004,0.806,0.936,24
"ENSMUSG00000031667",14339,"Aktip","protein_coding","8",91838412,91926604,0.001,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.069,0.056,-0.012,0.526,0.997,19.117,13.744,-5.373,0,0.002,12.228,12.232,0.003,0.822,0.94,24
"ENSMUSG00000031755",67378,"Bbs2","protein_coding","8",94794582,94825556,0.154,0.183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.069,0.044,-0.025,0.261,0.997,19.518,16.154,-3.364,0.07,0.086,10.107,10.11,0.003,0.852,0.951,24
"ENSMUSG00000031762",17750,"Mt2","protein_coding","8",94899292,94900196,0.064,0.088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.251,0.198,-0.054,0.426,0.997,7.02,4.01,-3.01,0.021,0.032,12.512,12.547,0.035,0.464,0.742,24
"ENSMUSG00000031765",17748,"Mt1","protein_coding","8",94905710,94906955,0.147,0.176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.115,0.141,0.026,0.644,0.997,9.595,6.484,-3.111,0.066,0.081,13.357,13.405,0.047,0.234,0.551,24
"ENSMUSG00000031770",64209,"Herpud1","protein_coding","8",95113066,95122005,0.227,0.256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.114,0.123,0.009,0.78,0.997,12.367,10.414,-1.953,0.051,0.065,11.431,11.446,0.015,0.508,0.772,24
"ENSMUSG00000031775",67801,"Pllp","protein_coding","8",95401522,95422906,0.022,0.037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.191,0.237,0.046,0.509,0.997,7.295,3.946,-3.349,0.018,0.029,11.468,11.382,-0.086,0.086,0.343,24
"ENSMUSG00000031785",14766,"Adgrg1","protein_coding","8",95701379,95740845,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.195,0.123,-0.072,0.029,0.692,0.492,20.211,19.719,0,0,13.371,13.346,-0.025,0.282,0.599,24
"ENSMUSG00000031788",16582,"Kifc3","protein_coding","8",95826456,95929440,0.003,0.009,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.07,0.061,-0.009,0.712,0.997,7.282,5.842,-1.44,0.329,0.347,11.817,11.881,0.065,0.001,0.114,24
"ENSMUSG00000031790",17388,"Mmp15","protein_coding","8",96078896,96101708,0.01,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.123,0.086,-0.038,0.241,0.997,0.689,21.892,21.202,0.02,0.03,11.621,11.577,-0.044,0.053,0.278,24
"ENSMUSG00000035824",57813,"Tk2","protein_coding","8",104953317,104975190,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.111,0.071,-0.04,0.124,0.918,9.351,5.011,-4.34,0.001,0.004,10.743,10.795,0.052,0.006,0.132,24
"ENSMUSG00000031885",12400,"Cbfb","protein_coding","8",105897306,105944621,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083,0.056,-0.027,0.265,0.997,18.339,11.405,-6.934,0,0.002,10.647,10.626,-0.021,0.209,0.522,24
"ENSMUSG00000069920",97440,"B3gnt9","protein_coding","8",105979270,105981785,0.117,0.145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.139,0.152,0.013,0.819,0.997,5.402,2.717,-2.685,0.094,0.112,8.671,8.603,-0.068,0.095,0.358,24
"ENSMUSG00000014776",78688,"Nol3","protein_coding","8",106002772,106008571,0.379,0.404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.058,-0.001,0.966,0.997,8.264,5.338,-2.926,0.085,0.103,10.728,10.731,0.004,0.838,0.945,24
"ENSMUSG00000110611",NA,"Gm20163","lncRNA","8",106016310,106018117,0.364,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.107,0.069,-0.038,0.238,0.997,21.895,20.148,-1.747,0.261,0.28,8.162,8.178,0.016,0.475,0.75,24
"ENSMUSG00000041679",234684,"Fbxl9","protein_coding","8",106038897,106052910,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.222,0.162,-0.06,0.262,0.997,8.625,2.834,-5.791,0,0.001,6.523,6.556,0.033,0.386,0.68,24
"ENSMUSG00000104168",NA,"Gm38250","lncRNA","8",106292809,106305274,0.413,0.437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.075,0.079,0.004,0.903,0.997,19.93,17.265,-2.666,0.107,0.126,7.133,7.127,-0.006,0.802,0.936,24
"ENSMUSG00000038000",497652,"Acd","protein_coding","8",106422492,106427734,0.001,0.004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.076,0.042,-0.034,0.101,0.889,6.888,3.766,-3.121,0.067,0.083,10.156,10.205,0.049,0.001,0.119,24
"ENSMUSG00000013150",70575,"Gfod2","protein_coding","8",106440486,106485296,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.067,0.081,0.014,0.573,0.997,20.799,14.823,-5.975,0,0.002,10.618,10.658,0.04,0.023,0.196,24
"ENSMUSG00000041949",272538,"Tango6","protein_coding","8",107409700,107578071,0.007,0.017,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.052,0.048,-0.004,0.874,0.997,22.428,17.256,-5.173,0.011,0.02,9.137,9.098,-0.039,0.025,0.204,24
"ENSMUSG00000031930",66894,"Wwp2","protein_coding","8",108162997,108285227,0.002,0.006,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.075,0.052,-0.023,0.228,0.997,3.49,22.714,19.224,0,0.002,11.369,11.37,0.001,0.943,0.981,24
"ENSMUSG00000044676",234725,"Zfp612","protein_coding","8",110806378,110819373,0.001,0.004,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.07,0.074,0.005,0.894,0.997,8.318,0.511,-7.807,0.01,0.018,11.639,11.685,0.046,0.054,0.281,24
"ENSMUSG00000031749",20444,"St3gal2","protein_coding","8",111646554,111699112,0.042,0.062,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.037,0.042,0.005,0.79,0.997,21.909,16.482,-5.427,0.004,0.01,12.584,12.587,0.003,0.811,0.936,24
"ENSMUSG00000033545",170737,"Znrf1","protein_coding","8",112262729,112352662,0.006,0.015,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.064,0.056,-0.008,0.68,0.997,16.151,12.569,-3.582,0.006,0.014,12.077,12.106,0.029,0.03,0.214,24
"ENSMUSG00000031949",30947,"Adat1","protein_coding","8",112693540,112718934,0.334,0.361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.065,0.084,0.019,0.485,0.997,18.663,16.703,-1.96,0.179,0.198,8.469,8.49,0.021,0.273,0.592,24
"ENSMUSG00000034112",69047,"Atp2c2","protein_coding","8",120426748,120484456,0.011,0.022,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.147,0.12,-0.027,0.588,0.997,8.555,3.383,-5.172,0.004,0.011,6.696,6.671,-0.025,0.483,0.755,24
"ENSMUSG00000031827",72042,"Cotl1","protein_coding","8",120535961,120567283,0.007,0.015,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.045,0.051,0.006,0.783,0.997,20.47,12.319,-8.152,0.005,0.013,12.467,12.478,0.011,0.487,0.758,24
"ENSMUSG00000098221",NA,"Gm27030","lncRNA","8",122380793,122381256,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.124,0.102,-0.021,0.617,0.997,8.62,3.648,-4.971,0.003,0.009,6.354,6.38,0.026,0.403,0.694,24
"ENSMUSG00000040263",234825,"Klhdc4","protein_coding","8",122523052,122556308,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.105,0.076,-0.029,0.213,0.997,8.909,5.754,-3.155,0.003,0.008,10.014,10.024,0.01,0.553,0.804,24
"ENSMUSG00000040010",20539,"Slc7a5","protein_coding","8",122607889,122634433,0.038,0.058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.123,0.079,-0.044,0.144,0.937,10.688,7.947,-2.741,0.024,0.034,11.768,11.784,0.016,0.438,0.723,24
"ENSMUSG00000025316",53325,"Banp","protein_coding","8",122676489,122755997,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.247,0.334,0.088,0.202,0.997,18.302,13.078,-5.224,0,0,9.923,9.904,-0.018,0.702,0.884,24
"ENSMUSG00000121107",100689703,"9330133O14Rik","lncRNA","8",123170365,123173215,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.112,0.096,-0.016,0.634,0.997,7.617,1.493,-6.124,0,0.002,7.969,8,0.031,0.195,0.505,24
"ENSMUSG00000049482",66965,"Ctu2","protein_coding","8",123202882,123210877,0.001,0.004,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.099,0.059,-0.04,0.232,0.997,10.562,5.365,-5.197,0.008,0.016,9.233,9.292,0.059,0.015,0.165,24
"ENSMUSG00000014444",234839,"Piezo1","protein_coding","8",123208437,123278068,0.343,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.146,0.097,-0.048,0.288,0.997,4.826,3.009,-1.817,0.259,0.278,9.339,9.314,-0.025,0.444,0.725,24
"ENSMUSG00000006585",67177,"Cdt1","protein_coding","8",123294754,123300293,0.005,0.012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.106,0.091,-0.015,0.69,0.997,5.209,23.627,18.418,0.001,0.004,7.155,7.177,0.021,0.411,0.702,24
"ENSMUSG00000015027",50917,"Galns","protein_coding","8",123304981,123338202,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.192,0.107,-0.085,0.013,0.518,8.482,4.145,-4.337,0,0.001,8.649,8.686,0.037,0.118,0.4,24
"ENSMUSG00000015016",257633,"Acsf3","protein_coding","8",123502225,123544619,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.165,0.081,-0.083,0.004,0.316,8.431,4.948,-3.484,0.001,0.006,9.508,9.545,0.037,0.067,0.307,24
"ENSMUSG00000033862",234854,"Cdk10","protein_coding","8",123951581,123958989,0,0.002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.13,0.063,-0.066,0.069,0.889,10.137,4.745,-5.392,0.016,0.026,9.649,9.711,0.062,0.018,0.182,24
"ENSMUSG00000001062",72325,"Vps9d1","protein_coding","8",123969095,123981087,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.13,0.087,-0.043,0.211,0.997,8.431,2.574,-5.857,0,0.001,9.932,9.999,0.066,0.007,0.133,24
"ENSMUSG00000039960",69581,"Rhou","protein_coding","8",124380668,124390623,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.232,0.12,-0.112,0.034,0.726,14.021,9.46,-4.56,0.004,0.01,11.247,11.147,-0.101,0.007,0.133,24
"ENSMUSG00000031972",11459,"Acta1","protein_coding","8",124618508,124621490,0.003,0.009,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.152,0.093,-0.059,0.165,0.965,7.252,3.75,-3.502,0.031,0.043,7.858,7.934,0.076,0.013,0.165,24
"ENSMUSG00000038697",102162,"Taf5l","protein_coding","8",124723057,124748136,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.059,0.049,-0.01,0.577,0.997,9.441,2.239,-7.202,0,0.002,9.707,9.716,0.009,0.453,0.73,24
"ENSMUSG00000031983",69551,"2310022B05Rik","protein_coding","8",125362495,125390108,0.898,0.903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.11,0.081,-0.028,0.449,0.997,4.284,4.292,0.008,0.996,0.996,13.677,13.678,0.001,0.966,0.987,24
"ENSMUSG00000037300",234875,"Ttc13","protein_coding","8",125398071,125448722,0.124,0.152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.036,0.045,0.009,0.583,0.997,6.953,2.734,-4.22,0.016,0.025,10.043,10.043,0,0.97,0.989,24
"ENSMUSG00000031982",68865,"Arv1","protein_coding","8",125448878,125460862,0.017,0.031,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.068,0.063,-0.004,0.891,0.997,7.054,0.509,-6.544,0.008,0.016,7.95,7.965,0.015,0.492,0.762,24
"ENSMUSG00000031986",244666,"Sprtn","protein_coding","8",125624625,125632900,0.014,0.026,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.047,0.077,0.03,0.223,0.997,6.821,1.405,-5.417,0.008,0.016,9.771,9.77,-0.001,0.941,0.981,24
"ENSMUSG00000056820",53424,"Tsnax","protein_coding","8",125739736,125760931,0.009,0.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.058,0.042,-0.016,0.347,0.997,12.504,9.114,-3.39,0.011,0.02,12.749,12.773,0.024,0.043,0.258,24
"ENSMUSG00000050930",74393,"Map10","protein_coding","8",126396557,126400098,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.126,0.086,-0.04,0.126,0.919,0.691,20.719,20.028,0,0.002,8.945,8.947,0.002,0.91,0.968,24
"ENSMUSG00000120908",NA,"Gm39283","lncRNA","8",126412335,126423134,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.317,0.121,-0.196,0,0.035,1.84,22.437,20.597,0.006,0.014,7.633,7.654,0.022,0.503,0.768,24
"ENSMUSG00000033931",52202,"Rbm34","protein_coding","8",127673922,127697821,0.001,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.085,0.084,0,0.985,0.997,7.254,2.634,-4.62,0,0.002,9.824,9.841,0.017,0.315,0.63,24
"ENSMUSG00000025898",244672,"Cwf19l2","protein_coding","9",3403592,3479236,0.029,0.046,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.069,0.055,-0.014,0.583,0.997,4.602,2.413,-2.189,0.206,0.226,9.853,9.803,-0.05,0.008,0.134,24
"ENSMUSG00000032006",71785,"Pdgfd","protein_coding","9",6168584,6378850,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.174,0.115,-0.059,0.315,0.997,19.309,13.244,-6.066,0.008,0.016,9.18,9.048,-0.131,0.002,0.119,24
"ENSMUSG00000057367",11797,"Birc2","protein_coding","9",7818228,7837065,0.006,0.013,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.04,0.035,-0.005,0.784,0.997,18.527,10.534,-7.993,0.005,0.012,10.459,10.459,0,0.991,0.997,24
"ENSMUSG00000053110",22601,"Yap1","protein_coding","9",7932000,8004597,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.097,0.079,-0.018,0.637,0.997,20.652,11.535,-9.117,0.008,0.016,10.679,10.64,-0.039,0.139,0.433,24
"ENSMUSG00000031997",22068,"Trpc6","protein_coding","9",8544143,8680742,0.004,0.01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.094,0.09,-0.004,0.921,0.997,2.029,19.063,17.034,0.005,0.013,7.619,7.583,-0.036,0.236,0.552,24
"ENSMUSG00000031922",74360,"Cep57","protein_coding","9",13719088,13738403,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.068,0.09,0.022,0.45,0.997,8.641,2.429,-6.212,0.001,0.005,9.055,9.08,0.024,0.234,0.551,24
"ENSMUSG00000053914",244694,"Kdm4d","protein_coding","9",14373844,14411778,0.002,0.006,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.094,0.111,0.017,0.645,0.997,7.081,1.641,-5.44,0.001,0.005,7.026,7.07,0.043,0.104,0.378,24
"ENSMUSG00000031932",14608,"Gpr83","protein_coding","9",14771506,14782085,0.147,0.175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.072,0.058,-0.014,0.643,0.997,20.53,16.216,-4.315,0.03,0.041,10.421,10.434,0.012,0.567,0.812,24
"ENSMUSG00000046111",319675,"Cep295","protein_coding","9",15228211,15269084,0.004,0.01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.082,0.073,-0.008,0.803,0.997,9.005,2.127,-6.877,0.007,0.015,9.568,9.594,0.026,0.27,0.591,24
"ENSMUSG00000001774",66917,"Chordc1","protein_coding","9",18203421,18228738,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.338,0.258,-0.08,0.159,0.959,18.379,14.131,-4.248,0,0,11.38,11.331,-0.049,0.223,0.541,24
"ENSMUSG00000058192",244721,"Zfp846","protein_coding","9",20492587,20516705,0.625,0.642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.096,0.056,-0.04,0.187,0.997,17.961,17.678,-0.283,0.874,0.878,9.821,9.819,-0.002,0.909,0.968,24
"ENSMUSG00000004098",53867,"Col5a3","protein_coding","9",20681346,20726363,0.003,0.008,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.189,0.192,0.003,0.964,0.997,6.293,1.451,-4.842,0,0.003,7.67,7.647,-0.022,0.593,0.826,24
NA,NA,NA,NA,NA,NA,NA,0.079,0.103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,0.062,0.023,0.26,0.997,19.68,16.302,-3.378,0.06,0.075,11.68,11.699,0.019,0.177,0.482,24
"ENSMUSG00000032187",20586,"Smarca4","protein_coding","9",21527465,21615526,0.015,0.028,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.091,0.077,-0.014,0.595,0.997,20.288,16.523,-3.765,0.002,0.008,13.163,13.147,-0.016,0.368,0.663,24
"ENSMUSG00000032193",16835,"Ldlr","protein_coding","9",21634779,21661215,0,0.001,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.083,0.106,0.023,0.574,0.997,21.614,20.311,-1.303,0.428,0.444,11.967,11.838,-0.129,0,0.023,24
"ENSMUSG00000032198",319899,"Dock6","protein_coding","9",21711156,21763931,0.118,0.145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.123,0.1,-0.023,0.62,0.997,4.343,0.499,-3.844,0.023,0.034,9.95,9.934,-0.016,0.636,0.851,24
"ENSMUSG00000039632",77609,"Odad3","protein_coding","9",21901167,21913930,0.087,0.112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.067,0.087,0.019,0.585,0.997,21.736,16.915,-4.821,0.014,0.024,8.649,8.656,0.006,0.804,0.936,24
"ENSMUSG00000096981",100503652,"Gm16845","lncRNA","9",21982298,21997418,0.081,0.106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.087,0.072,-0.015,0.686,0.997,8.272,3.866,-4.405,0.024,0.035,6.985,7.012,0.027,0.311,0.626,24
"ENSMUSG00000066829",235050,"Zfp810","protein_coding","9",22188044,22218944,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.104,0.121,0.017,0.684,0.997,8.312,1.887,-6.424,0.001,0.005,8.513,8.55,0.038,0.202,0.513,24
"ENSMUSG00000036611",67484,"Eepd1","protein_coding","9",25392843,25515406,0.061,0.084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.111,0.084,-0.027,0.422,0.997,1.943,22.53,20.588,0.011,0.02,8.692,8.687,-0.005,0.824,0.94,24
"ENSMUSG00000079644",382064,"Gm1110","protein_coding","9",26790863,26834407,0.113,0.141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.117,0.097,-0.02,0.662,0.997,7.429,3.268,-4.161,0.02,0.03,5.475,5.485,0.01,0.762,0.915,24
"ENSMUSG00000035443",77862,"Thyn1","protein_coding","9",26911006,26918632,0.019,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.076,0.061,-0.015,0.575,0.997,13.917,10.381,-3.536,0.022,0.033,10.091,10.127,0.036,0.054,0.281,24
"ENSMUSG00000033453",235130,"Adamts15","protein_coding","9",30810451,30833748,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.193,0.206,0.013,0.82,0.997,22.04,18.388,-3.652,0.002,0.008,9.333,9.246,-0.087,0.035,0.233,24
"ENSMUSG00000042496",382066,"Prdm10","protein_coding","9",31191834,31293019,0.952,0.954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.077,0.07,-0.007,0.838,0.997,18.73,17.798,-0.931,0.594,0.607,9.477,9.475,-0.002,0.918,0.973,24
"ENSMUSG00000042185",235134,"Nfrkb","protein_coding","9",31297488,31332629,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.104,0.071,-0.033,0.219,0.997,7.745,1.997,-5.749,0.001,0.004,10.291,10.323,0.032,0.094,0.355,24
"ENSMUSG00000032038",20443,"St3gal4","protein_coding","9",34957872,35030564,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.152,0.114,-0.038,0.307,0.997,16.137,11.553,-4.584,0.001,0.003,10.547,10.489,-0.058,0.027,0.212,24
"ENSMUSG00000039048",235169,"Foxred1","protein_coding","9",35115502,35122351,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.107,0.067,-0.04,0.166,0.969,11.529,5.839,-5.69,0.001,0.006,9.562,9.594,0.033,0.117,0.399,24
"ENSMUSG00000062762",13663,"Ei24","protein_coding","9",36690455,36708689,0.07,0.094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.057,0.042,-0.015,0.533,0.997,17.117,12.243,-4.874,0.014,0.023,11.922,11.908,-0.013,0.416,0.705,24
"ENSMUSG00000001948",20686,"Spa17","protein_coding","9",37514586,37525018,0.279,0.307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.086,0.082,-0.004,0.927,0.997,5.101,1.341,-3.76,0.057,0.072,7.899,7.906,0.006,0.827,0.94,24
"ENSMUSG00000032024",71566,"Clmp","protein_coding","9",40597258,40696615,0.191,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.065,0.085,0.02,0.542,0.997,2.065,22.423,20.358,0.039,0.052,10.054,10.054,0,0.998,0.999,24
"ENSMUSG00000015656",15481,"Hspa8","protein_coding","9",40712280,40721383,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.176,0.163,-0.012,0.745,0.997,20.444,16.569,-3.874,0,0.001,15.623,15.604,-0.02,0.472,0.748,24
"ENSMUSG00000032014",102644,"Oaf","protein_coding","9",43132532,43151208,0.01,0.02,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.087,0.145,0.059,0.183,0.994,16.758,12.046,-4.712,0.005,0.012,8.952,8.918,-0.034,0.264,0.583,24
"ENSMUSG00000032013",72169,"Trim29","protein_coding","9",43222145,43247412,0.096,0.122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.105,0.109,0.003,0.927,0.997,21.538,18.206,-3.332,0.019,0.029,6.498,6.527,0.029,0.282,0.599,24
"ENSMUSG00000111110",NA,"Gm36855","lncRNA","9",43417848,43432301,0.011,0.022,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.181,0.136,-0.046,0.433,0.997,8.13,3.156,-4.974,0.001,0.006,6.597,6.578,-0.019,0.644,0.852,24
"ENSMUSG00000111229",NA,"Gm39323","lncRNA","9",43923032,43952356,0.159,0.188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.214,0.121,-0.093,0.032,0.718,2.311,1.74,-0.571,0.601,0.614,6.069,6.077,0.008,0.797,0.933,24
"ENSMUSG00000032010",53376,"Usp2","protein_coding","9",43978318,44006924,0.003,0.01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.294,0.191,-0.103,0.048,0.828,12.352,9.849,-2.503,0.003,0.009,10.14,10.106,-0.034,0.348,0.654,24
"ENSMUSG00000097617",NA,"Gm10687","lncRNA","9",44033483,44045836,0.05,0.071,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.09,0.102,0.011,0.797,0.997,6.459,1.138,-5.321,0.008,0.016,6.58,6.574,-0.005,0.859,0.953,24
"ENSMUSG00000032135",84004,"Mcam","protein_coding","9",44045766,44054024,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.234,0.181,-0.053,0.339,0.997,3.135,23.977,20.841,0.003,0.009,9.981,9.891,-0.09,0.023,0.196,24
"ENSMUSG00000032109",270151,"Nlrx1","protein_coding","9",44164014,44179896,0.068,0.092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.119,0.095,-0.024,0.542,0.997,2.87,23.498,20.628,0.022,0.033,9.077,9.052,-0.024,0.369,0.663,24
"ENSMUSG00000032115",12282,"Hyou1","protein_coding","9",44290787,44303666,0.078,0.102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.068,0.061,-0.007,0.771,0.997,18.796,14.773,-4.024,0.01,0.019,13.843,13.839,-0.004,0.817,0.937,24
"ENSMUSG00000110980",NA,"Gm47204","lncRNA","9",44388009,44391094,0.008,0.018,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.085,0.083,-0.002,0.944,0.997,5.067,0.526,-4.541,0.001,0.004,8.926,8.923,-0.004,0.838,0.945,24
"ENSMUSG00000063382",80288,"Bcl9l","protein_coding","9",44394122,44423193,0.033,0.051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.072,0.071,-0.001,0.971,0.997,22.365,19.004,-3.361,0.04,0.053,11.793,11.75,-0.043,0.046,0.263,24
"ENSMUSG00000044229",244853,"Nxpe4","protein_coding","9",48073321,48311325,0.011,0.022,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.152,0.12,-0.032,0.41,0.997,6.215,2.373,-3.843,0.001,0.006,7.991,7.984,-0.007,0.806,0.936,24
"ENSMUSG00000032028",78252,"Nxpe2","protein_coding","9",48229306,48264754,0.064,0.088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.105,0.077,-0.027,0.507,0.997,6.285,2.184,-4.101,0.04,0.053,5.648,5.607,-0.042,0.154,0.452,24
"ENSMUSG00000066687",235320,"Zbtb16","protein_coding","9",48565597,48747522,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.547,0.33,-0.217,0.023,0.65,13.924,11.2,-2.724,0.006,0.013,10.177,10.055,-0.122,0.066,0.304,24
"ENSMUSG00000032264",26951,"Zw10","protein_coding","9",48966913,48990075,0.061,0.084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.083,0.076,-0.008,0.76,0.997,17.565,14.376,-3.189,0.014,0.023,9.489,9.47,-0.019,0.292,0.609,24
"ENSMUSG00000040219",235330,"Ttc12","protein_coding","9",49348263,49397525,0.844,0.852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.069,0.069,-0.001,0.988,0.997,5.898,5.19,-0.708,0.713,0.722,9.278,9.298,0.019,0.421,0.709,24
"ENSMUSG00000000168",235339,"Dlat","protein_coding","9",50545933,50571080,0.007,0.016,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.069,0.049,-0.02,0.315,0.997,10.971,6.034,-4.937,0.001,0.004,12.022,12.019,-0.003,0.842,0.946,24
