"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000032023.8","ENSMUSG00000032023",70989,"Jhy","protein_coding","9",40806145,40875414
"ENSMUSG00000032024.11","ENSMUSG00000032024",71566,"Clmp","protein_coding","9",40597258,40696615
"ENSMUSG00000032026.8","ENSMUSG00000032026",104444,"Rexo2","protein_coding","9",48379812,48391923
"ENSMUSG00000032028.16","ENSMUSG00000032028",78252,"Nxpe2","protein_coding","9",48229306,48264754
"ENSMUSG00000032030.18","ENSMUSG00000032030",75717,"Cul5","protein_coding","9",53525882,53581314
"ENSMUSG00000032033.12","ENSMUSG00000032033",12023,"Barx2","protein_coding","9",31757340,31824758
"ENSMUSG00000032034.7","ENSMUSG00000032034",16521,"Kcnj5","protein_coding","9",32226003,32255646
"ENSMUSG00000032035.17","ENSMUSG00000032035",23871,"Ets1","protein_coding","9",32547517,32669116
"ENSMUSG00000032036.16","ENSMUSG00000032036",67703,"Kirrel3","protein_coding","9",34397190,34948012
"ENSMUSG00000032038.8","ENSMUSG00000032038",20443,"St3gal4","protein_coding","9",34957872,35030564
"ENSMUSG00000032040.16","ENSMUSG00000032040",69305,"Dcps","protein_coding","9",35035704,35087357
"ENSMUSG00000032041.16","ENSMUSG00000032041",117149,"Tirap","protein_coding","9",35095847,35111587
"ENSMUSG00000032042.12","ENSMUSG00000032042",67398,"Srpr","protein_coding","9",35111471,35159269
"ENSMUSG00000032044.5","ENSMUSG00000032044",71989,"Rpusd4","protein_coding","9",35179161,35189027
"ENSMUSG00000032047.6","ENSMUSG00000032047",110446,"Acat1","protein_coding","9",53491822,53521682
"ENSMUSG00000032050.19","ENSMUSG00000032050",19684,"Rdx","protein_coding","9",51958473,52011763
"ENSMUSG00000032051.10","ENSMUSG00000032051",14148,"Fdx1","protein_coding","9",51854606,51874856
"ENSMUSG00000032053.9","ENSMUSG00000032053",18985,"Pou2af1","protein_coding","9",51125008,51151380
"ENSMUSG00000032057.10","ENSMUSG00000032057",235345,"Hoatz","protein_coding","9",50992415,51013378
"ENSMUSG00000032058.15","ENSMUSG00000032058",73699,"Ppp2r1b","protein_coding","9",50756601,50805529
"ENSMUSG00000032059.14","ENSMUSG00000032059",102580,"Alg9","protein_coding","9",50686319,50754842
"ENSMUSG00000032060.11","ENSMUSG00000032060",12955,"Cryab","protein_coding","9",50662625,50667936
"ENSMUSG00000032062.4","ENSMUSG00000032062",66952,"2310030G06Rik","protein_coding","9",50650991,50657836
"ENSMUSG00000032064.18","ENSMUSG00000032064",330938,"Dixdc1","protein_coding","9",50574052,50650817
"ENSMUSG00000032066.10","ENSMUSG00000032066",170752,"Bco2","protein_coding","9",50444387,50466481
"ENSMUSG00000032067.7","ENSMUSG00000032067",19286,"Pts","protein_coding","9",50432917,50440024
"ENSMUSG00000032068.15","ENSMUSG00000032068",76509,"Plet1","protein_coding","9",50405825,50416782
"ENSMUSG00000032076.21","ENSMUSG00000032076",54725,"Cadm1","protein_coding","9",47441471,47769413
"ENSMUSG00000032077.6","ENSMUSG00000032077",215051,"Bud13","protein_coding","9",46194306,46210408
"ENSMUSG00000032078.18","ENSMUSG00000032078",22687,"Zpr1","protein_coding","9",46184362,46193941
"ENSMUSG00000032079.13","ENSMUSG00000032079",66113,"Apoa5","protein_coding","9",46179931,46183217
"ENSMUSG00000032080.7","ENSMUSG00000032080",11808,"Apoa4","protein_coding","9",46151994,46154757
"ENSMUSG00000032081.11","ENSMUSG00000032081",11814,"Apoc3","protein_coding","9",46144231,46146934
"ENSMUSG00000032083.9","ENSMUSG00000032083",11806,"Apoa1","protein_coding","9",46139878,46141764
"ENSMUSG00000032085.6","ENSMUSG00000032085",21345,"Tagln","protein_coding","9",45840917,45847356
"ENSMUSG00000032086.13","ENSMUSG00000032086",23821,"Bace1","protein_coding","9",45749878,45775697
"ENSMUSG00000032087.12","ENSMUSG00000032087",114873,"Dscaml1","protein_coding","9",45337926,45665010
"ENSMUSG00000032089.17","ENSMUSG00000032089",16154,"Il10ra","protein_coding","9",45165135,45180447
"ENSMUSG00000032091.16","ENSMUSG00000032091",214523,"Tmprss4","protein_coding","9",45084024,45115390
"ENSMUSG00000032092.6","ENSMUSG00000032092",14012,"Mpzl2","protein_coding","9",44951097,44965313
"ENSMUSG00000032093.8","ENSMUSG00000032093",12501,"Cd3e","protein_coding","9",44910038,44920925
"ENSMUSG00000032094.9","ENSMUSG00000032094",12500,"Cd3d","protein_coding","9",44893084,44898637
"ENSMUSG00000032096.17","ENSMUSG00000032096",213827,"Arcn1","protein_coding","9",44652861,44679142
"ENSMUSG00000032097.11","ENSMUSG00000032097",13209,"Ddx6","protein_coding","9",44516189,44552028
"ENSMUSG00000032101.7","ENSMUSG00000032101",30959,"Ddx25","protein_coding","9",35447943,35469824
"ENSMUSG00000032103.11","ENSMUSG00000032103",67049,"Pus3","protein_coding","9",35469891,35478697
"ENSMUSG00000032105.6","ENSMUSG00000032105",170761,"Pdzd3","protein_coding","9",44158604,44162768
"ENSMUSG00000032109.16","ENSMUSG00000032109",270151,"Nlrx1","protein_coding","9",44164014,44179896
"ENSMUSG00000032112.11","ENSMUSG00000032112",60409,"Trappc4","protein_coding","9",44314995,44318897
"ENSMUSG00000032113.17","ENSMUSG00000032113",12649,"Chek1","protein_coding","9",36619778,36638361
"ENSMUSG00000032114.10","ENSMUSG00000032114",14385,"Slc37a4","protein_coding","9",44308149,44314265
"ENSMUSG00000032115.15","ENSMUSG00000032115",12282,"Hyou1","protein_coding","9",44290787,44303666
"ENSMUSG00000032116.19","ENSMUSG00000032116",16430,"Stt3a","protein_coding","9",36640640,36678975
"ENSMUSG00000032118.17","ENSMUSG00000032118",235180,"Fez1","protein_coding","9",36733160,36790220
"ENSMUSG00000032119.6","ENSMUSG00000032119",102423,"Hinfp","protein_coding","9",44203737,44216968
"ENSMUSG00000032120.12","ENSMUSG00000032120",71764,"C2cd2l","protein_coding","9",44220534,44231582
"ENSMUSG00000032121.10","ENSMUSG00000032121",66279,"Tmem218","protein_coding","9",37119519,37135996
"ENSMUSG00000032122.16","ENSMUSG00000032122",56857,"Slc37a2","protein_coding","9",37138881,37167034
"ENSMUSG00000032123.6","ENSMUSG00000032123",13478,"Dpagt1","protein_coding","9",44237316,44245197
"ENSMUSG00000032125.22","ENSMUSG00000032125",74144,"Robo4","protein_coding","9",37313193,37326411
"ENSMUSG00000032126.17","ENSMUSG00000032126",15288,"Hmbs","protein_coding","9",44247636,44255525
"ENSMUSG00000032127.10","ENSMUSG00000032127",71732,"Vps11","protein_coding","9",44259046,44272967
"ENSMUSG00000032128.16","ENSMUSG00000032128",19649,"Robo3","protein_coding","9",37326965,37344542
"ENSMUSG00000032131.17","ENSMUSG00000032131",192663,"Abcg4","protein_coding","9",44184485,44199912
"ENSMUSG00000032135.16","ENSMUSG00000032135",84004,"Mcam","protein_coding","9",44045766,44054024
"ENSMUSG00000032171.8","ENSMUSG00000032171",23988,"Pin1","protein_coding","9",20563391,20577880
"ENSMUSG00000032172.9","ENSMUSG00000032172",244723,"Olfm2","protein_coding","9",20578986,20657645
"ENSMUSG00000032174.6","ENSMUSG00000032174",15898,"Icam5","protein_coding","9",20943369,20950332
"ENSMUSG00000032175.12","ENSMUSG00000032175",54721,"Tyk2","protein_coding","9",21015364,21042539
"ENSMUSG00000032177.18","ENSMUSG00000032177",18577,"Pde4a","protein_coding","9",21077010,21124544
"ENSMUSG00000032178.15","ENSMUSG00000032178",16201,"Ilf3","protein_coding","9",21279167,21316657
"ENSMUSG00000032179.8","ENSMUSG00000032179",12160,"Bmp5","protein_coding","9",75682646,75807592
"ENSMUSG00000032180.12","ENSMUSG00000032180",17083,"Tmed1","protein_coding","9",21418849,21421548
"ENSMUSG00000032181.8","ENSMUSG00000032181",20255,"Scg3","protein_coding","9",75550471,75591338
"ENSMUSG00000032182.16","ENSMUSG00000032182",74766,"Yipf2","protein_coding","9",21499978,21504124
"ENSMUSG00000032184.6","ENSMUSG00000032184",70082,"Lysmd2","protein_coding","9",75533023,75545053
"ENSMUSG00000032185.16","ENSMUSG00000032185",59035,"Carm1","protein_coding","9",21458190,21503919
"ENSMUSG00000032186.16","ENSMUSG00000032186",50876,"Tmod2","protein_coding","9",75472903,75518607
"ENSMUSG00000032187.17","ENSMUSG00000032187",20586,"Smarca4","protein_coding","9",21527465,21615526
"ENSMUSG00000032192.10","ENSMUSG00000032192",14697,"Gnb5","protein_coding","9",75213570,75253158
"ENSMUSG00000032193.10","ENSMUSG00000032193",16835,"Ldlr","protein_coding","9",21634779,21661215
"ENSMUSG00000032194.10","ENSMUSG00000032194",235041,"Kank2","protein_coding","9",21678080,21710040
"ENSMUSG00000032198.10","ENSMUSG00000032198",319899,"Dock6","protein_coding","9",21711156,21763931
"ENSMUSG00000032199.14","ENSMUSG00000032199",28015,"Polr2m","protein_coding","9",71385719,71393217
"ENSMUSG00000032202.12","ENSMUSG00000032202",11891,"Rab27a","protein_coding","9",72952136,73004911
"ENSMUSG00000032204.14","ENSMUSG00000032204",64008,"Aqp9","protein_coding","9",71017941,71075964
"ENSMUSG00000032207.11","ENSMUSG00000032207",15450,"Lipc","protein_coding","9",70705410,70859508
"ENSMUSG00000032212.11","ENSMUSG00000032212",66660,"Sltm","protein_coding","9",70450036,70499516
"ENSMUSG00000032215.16","ENSMUSG00000032215",225215,"Rsl24d1","protein_coding","9",73020708,73030615
"ENSMUSG00000032216.16","ENSMUSG00000032216",17999,"Nedd4","protein_coding","9",72569628,72657134
"ENSMUSG00000032217.14","ENSMUSG00000032217",93836,"Rnf111","protein_coding","9",70332706,70411007
"ENSMUSG00000032218.8","ENSMUSG00000032218",12442,"Ccnb2","protein_coding","9",70314974,70328829
"ENSMUSG00000032220.11","ENSMUSG00000032220",71602,"Myo1e","protein_coding","9",70114632,70307048
"ENSMUSG00000032221.15","ENSMUSG00000032221",17427,"Mns1","protein_coding","9",72345293,72369307
"ENSMUSG00000032224.16","ENSMUSG00000032224",76886,"Fam81a","protein_coding","9",69995793,70049842
"ENSMUSG00000032226.6","ENSMUSG00000032226",72077,"Gcnt3","protein_coding","9",69938778,69945370
"ENSMUSG00000032228.17","ENSMUSG00000032228",21406,"Tcf12","protein_coding","9",71749970,72019153
"ENSMUSG00000032231.15","ENSMUSG00000032231",12306,"Anxa2","protein_coding","9",69360902,69399077
"ENSMUSG00000032232.15","ENSMUSG00000032232",68178,"Cgnl1","protein_coding","9",71533791,71678884
"ENSMUSG00000032235.16","ENSMUSG00000032235",93697,"Ice2","protein_coding","9",69305188,69340404
"ENSMUSG00000032238.18","ENSMUSG00000032238",19883,"Rora","protein_coding","9",68561068,69295528
"ENSMUSG00000032239.11","ENSMUSG00000032239",55934,"Rp9","protein_coding","9",22322343,22381039
"ENSMUSG00000032243.9","ENSMUSG00000032243",319480,"Itga11","protein_coding","9",62585108,62691264
"ENSMUSG00000032244.10","ENSMUSG00000032244",14155,"Fem1b","protein_coding","9",62699103,62719216
"ENSMUSG00000032245.13","ENSMUSG00000032245",76524,"Cln6","protein_coding","9",62746067,62759288
"ENSMUSG00000032246.15","ENSMUSG00000032246",75600,"Calml4","protein_coding","9",62765362,62783203
"ENSMUSG00000032249.15","ENSMUSG00000032249",11737,"Anp32a","protein_coding","9",62248575,62286094
"ENSMUSG00000032251.13","ENSMUSG00000032251",65099,"Irak1bp1","protein_coding","9",82711593,82729740
"ENSMUSG00000032252.15","ENSMUSG00000032252",93683,"Glce","protein_coding","9",61964530,62029937
"ENSMUSG00000032253.14","ENSMUSG00000032253",83946,"Phip","protein_coding","9",82748212,82857569
"ENSMUSG00000032254.11","ENSMUSG00000032254",71819,"Kif23","protein_coding","9",61823187,61854056
"ENSMUSG00000032258.16","ENSMUSG00000032258",75782,"Lca5","protein_coding","9",83272346,83323180
"ENSMUSG00000032259.9","ENSMUSG00000032259",13489,"Drd2","protein_coding","9",49251927,49319477
"ENSMUSG00000032261.17","ENSMUSG00000032261",212531,"Sh3bgrl2","protein_coding","9",83430380,83520854
"ENSMUSG00000032262.14","ENSMUSG00000032262",83603,"Elovl4","protein_coding","9",83660745,83688330
"ENSMUSG00000032263.15","ENSMUSG00000032263",12040,"Bckdhb","protein_coding","9",83807198,84006293
"ENSMUSG00000032264.10","ENSMUSG00000032264",26951,"Zw10","protein_coding","9",48966913,48990075
"ENSMUSG00000032265.15","ENSMUSG00000032265",212943,"Tent5a","protein_coding","9",85202492,85209401
"ENSMUSG00000032267.9","ENSMUSG00000032267",235323,"Usp28","protein_coding","9",48896675,48953817
"ENSMUSG00000032268.14","ENSMUSG00000032268",80893,"Tmprss5","protein_coding","9",48992560,49028887
"ENSMUSG00000032269.9","ENSMUSG00000032269",15561,"Htr3a","protein_coding","9",48810513,48822399
"ENSMUSG00000032271.14","ENSMUSG00000032271",18113,"Nnmt","protein_coding","9",48503177,48516453
"ENSMUSG00000032274.10","ENSMUSG00000032274",13075,"Cyp19a1","protein_coding","9",54073221,54175394
"ENSMUSG00000032278.12","ENSMUSG00000032278",74090,"Paqr5","protein_coding","9",61860763,61934138
"ENSMUSG00000032279.12","ENSMUSG00000032279",67834,"Idh3a","protein_coding","9",54493618,54511945
"ENSMUSG00000032280.17","ENSMUSG00000032280",21887,"Tle3","protein_coding","9",61279648,61325779
"ENSMUSG00000032281.12","ENSMUSG00000032281",94180,"Acsbg1","protein_coding","9",54512161,54569154
"ENSMUSG00000032285.16","ENSMUSG00000032285",58233,"Dnaja4","protein_coding","9",54606157,54623599
"ENSMUSG00000032288.10","ENSMUSG00000032288",102462,"Imp3","protein_coding","9",56844759,56845682
"ENSMUSG00000032289.16","ENSMUSG00000032289",207596,"Thsd4","protein_coding","9",59874214,60429329
"ENSMUSG00000032290.8","ENSMUSG00000032290",56294,"Ptpn9","protein_coding","9",56902207,56970091
"ENSMUSG00000032291.9","ENSMUSG00000032291",12903,"Crabp1","protein_coding","9",54672032,54680394
"ENSMUSG00000032293.9","ENSMUSG00000032293",64602,"Ireb2","protein_coding","9",54771073,54819814
"ENSMUSG00000032294.18","ENSMUSG00000032294",18746,"Pkm","protein_coding","9",59563651,59586658
"ENSMUSG00000032295.16","ENSMUSG00000032295",73744,"Man2c1","protein_coding","9",57037974,57050006
"ENSMUSG00000032297.12","ENSMUSG00000032297",76183,"Celf6","protein_coding","9",59485200,59514575
"ENSMUSG00000032298.14","ENSMUSG00000032298",72774,"Neil1","protein_coding","9",57050084,57055589
"ENSMUSG00000032299.11","ENSMUSG00000032299",66199,"Commd4","protein_coding","9",57062319,57065615
"ENSMUSG00000032300.8","ENSMUSG00000032300",74211,"1700017B05Rik","protein_coding","9",57160400,57169895
"ENSMUSG00000032301.14","ENSMUSG00000032301",26441,"Psma4","protein_coding","9",54858074,54865314
"ENSMUSG00000032303.9","ENSMUSG00000032303",110834,"Chrna3","protein_coding","9",54917395,54933846
"ENSMUSG00000032305.16","ENSMUSG00000032305",78323,"Fam219b","protein_coding","9",57444811,57450467
"ENSMUSG00000032306.15","ENSMUSG00000032306",110119,"Mpi","protein_coding","9",57451539,57460046
"ENSMUSG00000032307.17","ENSMUSG00000032307",109161,"Ube2q2","protein_coding","9",55056138,55114813
"ENSMUSG00000032308.10","ENSMUSG00000032308",71742,"Ulk3","protein_coding","9",57496735,57503516
"ENSMUSG00000032309.16","ENSMUSG00000032309",71999,"Fbxo22","protein_coding","9",55116209,55131717
"ENSMUSG00000032310.5","ENSMUSG00000032310",13077,"Cyp1a2","protein_coding","9",57584220,57590986
"ENSMUSG00000032311.18","ENSMUSG00000032311",83961,"Nrg4","protein_coding","9",55127506,55234128
"ENSMUSG00000032312.8","ENSMUSG00000032312",12988,"Csk","protein_coding","9",57533929,57560914
"ENSMUSG00000032313.12","ENSMUSG00000032313",244886,"Tmem266","protein_coding","9",55234197,55345629
"ENSMUSG00000032314.15","ENSMUSG00000032314",110842,"Etfa","protein_coding","9",55361792,55419527
"ENSMUSG00000032315.7","ENSMUSG00000032315",13076,"Cyp1a1","protein_coding","9",57595211,57611107
"ENSMUSG00000032316.9","ENSMUSG00000032316",102414,"Clk3","protein_coding","9",57657907,57673143
"ENSMUSG00000032318.13","ENSMUSG00000032318",104360,"Isl2","protein_coding","9",55445956,55453464
"ENSMUSG00000032320.8","ENSMUSG00000032320",26611,"Rcn2","protein_coding","9",55949129,55969166
"ENSMUSG00000032322.15","ENSMUSG00000032322",19200,"Pstpip1","protein_coding","9",55997246,56036172
"ENSMUSG00000032324.12","ENSMUSG00000032324",56434,"Tspan3","protein_coding","9",56039009,56072761
"ENSMUSG00000032327.15","ENSMUSG00000032327",20897,"Stra6","protein_coding","9",57971071,58061279
"ENSMUSG00000032328.13","ENSMUSG00000032328",69981,"Tmem30a","protein_coding","9",79676225,79700789
"ENSMUSG00000032329.5","ENSMUSG00000032329",66867,"Hmg20a","protein_coding","9",56325893,56404220
"ENSMUSG00000032330.8","ENSMUSG00000032330",12866,"Cox7a2","protein_coding","9",79662643,79667160
"ENSMUSG00000032332.18","ENSMUSG00000032332",12816,"Col12a1","protein_coding","9",79506273,79626113
"ENSMUSG00000032333.7","ENSMUSG00000032333",69106,"Stoml1","protein_coding","9",58160447,58169803
"ENSMUSG00000032334.11","ENSMUSG00000032334",16949,"Loxl1","protein_coding","9",58195021,58220469
"ENSMUSG00000032336.18","ENSMUSG00000032336",20320,"Nptn","protein_coding","9",58489523,58565238
"ENSMUSG00000032338.10","ENSMUSG00000032338",330953,"Hcn4","protein_coding","9",58730695,58770458
"ENSMUSG00000032340.9","ENSMUSG00000032340",18007,"Neo1","protein_coding","9",58781970,58943724
"ENSMUSG00000032342.14","ENSMUSG00000032342",68291,"Mto1","protein_coding","9",78355490,78382630
"ENSMUSG00000032343.16","ENSMUSG00000032343",63859,"Impg1","protein_coding","9",80220612,80347534
"ENSMUSG00000032344.18","ENSMUSG00000032344",214763,"Cgas","protein_coding","9",78337808,78350519
"ENSMUSG00000032346.8","ENSMUSG00000032346",67968,"Ooep","protein_coding","9",78283391,78286007
"ENSMUSG00000032348.7","ENSMUSG00000032348",14860,"Gsta4","protein_coding","9",78090056,78116631
"ENSMUSG00000032349.14","ENSMUSG00000032349",68801,"Elovl5","protein_coding","9",77824646,77891801
"ENSMUSG00000032350.10","ENSMUSG00000032350",14629,"Gclc","protein_coding","9",77661817,77701767
"ENSMUSG00000032352.17","ENSMUSG00000032352",214345,"Lrrc1","protein_coding","9",77338105,77452152
"ENSMUSG00000032353.10","ENSMUSG00000032353",66111,"Tmed3","protein_coding","9",89581259,89587121
"ENSMUSG00000032355.17","ENSMUSG00000032355",69642,"Mlip","protein_coding","9",77009363,77260251
"ENSMUSG00000032356.13","ENSMUSG00000032356",19417,"Rasgrf1","protein_coding","9",89791961,89909030
"ENSMUSG00000032357.13","ENSMUSG00000032357",26944,"Tinag","protein_coding","9",76858975,76953076
"ENSMUSG00000032358.13","ENSMUSG00000032358",208994,"Fam83b","protein_coding","9",76397336,76474398
"ENSMUSG00000032359.15","ENSMUSG00000032359",13036,"Ctsh","protein_coding","9",89936205,89958142
"ENSMUSG00000032360.17","ENSMUSG00000032360",387285,"Hcrtr2","protein_coding","9",76133162,76231138
"ENSMUSG00000032363.16","ENSMUSG00000032363",108153,"Adamts7","protein_coding","9",90045122,90090124
"ENSMUSG00000032366.16","ENSMUSG00000032366",22003,"Tpm1","protein_coding","9",66929872,66956688
"ENSMUSG00000032368.15","ENSMUSG00000032368",22771,"Zic1","protein_coding","9",91240111,91247863
"ENSMUSG00000032369.14","ENSMUSG00000032369",22038,"Plscr1","protein_coding","9",92131803,92154331
"ENSMUSG00000032370.9","ENSMUSG00000032370",80907,"Lactb","protein_coding","9",66862670,66882766
"ENSMUSG00000032372.15","ENSMUSG00000032372",18828,"Plscr2","protein_coding","9",92157655,92179805
"ENSMUSG00000032373.16","ENSMUSG00000032373",76459,"Car12","protein_coding","9",66620968,66674127
