"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensemblid","entrezgene","gene_symbol","gene_biotype","chromosome_name","chromosome_start","chromosome_end"
"6444","ENSMUSG00000053004.10",1621.29687642672,0.0651533549532806,0.039745393462861,1.63926808308393,0.101157440074949,0.249037794432264,"ENSMUSG00000053004",15465,"Hrh1","protein_coding","6",114374897,114460257
"6445","ENSMUSG00000054792.16",1562.79274962129,0.044309360381795,0.0270296807302673,1.63928537758044,0.101153839898427,0.249037794432264,"ENSMUSG00000054792",270201,"Klhl18","protein_coding","9",110254994,110305762
"6446","ENSMUSG00000079243.6",3.51252059744051,-0.370796969842523,0.226179959106755,-1.63938914529342,0.101132240829862,0.249037794432264,"ENSMUSG00000079243",22437,"Xirp1","protein_coding","9",119842821,119852664
"6447","ENSMUSG00000063652.11",98.1619321146265,0.101535016185935,0.061918442556373,1.63981863874392,0.101042881586165,0.249037794432264,"ENSMUSG00000063652",56517,"Slc22a21","protein_coding","11",53840791,53871158
"6448","ENSMUSG00000036529.18",9826.84795936363,-0.0313615019050977,0.0191286128584624,-1.63950737762062,0.101107635454968,0.249037794432264,"ENSMUSG00000036529",77980,"Sbf1","protein_coding","15",89172439,89199514
"6449","ENSMUSG00000023000.6",6.12199495445008,-0.318855316006058,0.194449568936928,-1.6397841237153,0.101050060364383,0.249037794432264,"ENSMUSG00000023000",13363,"Dhh","protein_coding","15",98789033,98796421
"6450","ENSMUSG00000022488.10",483.040566922216,-0.0522358040951607,0.0318589394282491,-1.63959645338488,0.101089101013588,0.249037794432264,"ENSMUSG00000022488",105855,"Nckap1l","protein_coding","15",103362221,103407237
"6451","ENSMUSG00000006143.13",20.7679356919101,-0.231032079986841,0.140955217369857,-1.63904596295027,0.101203687655764,0.24904075463586,"ENSMUSG00000006143",69665,"Upk3bl","protein_coding","5",136083346,136093180
"6452","ENSMUSG00000094845.3",5.17017111829482,-0.288175035715412,0.175816351587341,-1.63906845474639,0.101199003877965,0.24904075463586,"ENSMUSG00000094845",100503361,"Tmem95","protein_coding","11",69766883,69768879
"6453","ENSMUSG00000026771.15",971.123851692169,-0.0461379809954631,0.028166567048066,-1.63804062158974,0.101413220202789,0.24940174986984,"ENSMUSG00000026771",76857,"Spopl","protein_coding","2",23396232,23462118
"6454","ENSMUSG00000030380.18",256.893434786153,0.0651969352152942,0.0397986464204822,1.63816966352255,0.101386306061914,0.24940174986984,"ENSMUSG00000030380",109889,"Mzf1","protein_coding","7",12776230,12788691
"6455","ENSMUSG00000053110.14",1450.38631439273,-0.0608461681096433,0.0371432870644394,-1.63814710324593,0.101391011024829,0.24940174986984,"ENSMUSG00000053110",22601,"Yap1","protein_coding","9",7932000,8004597
"6456","ENSMUSG00000031297.15",1453.75185114891,0.0487417684239,0.0297561131656506,1.63804217817553,0.101412895513419,0.24940174986984,"ENSMUSG00000031297",11989,"Slc7a3","protein_coding","X",100122816,100129626
"6457","ENSMUSG00000058729.14",204.306804549298,-0.0662259279964062,0.0404339976346338,-1.63787732775846,0.101447286381714,0.249409007219864,"ENSMUSG00000058729",72568,"Lin9","protein_coding","1",180468715,180518259
"6458","ENSMUSG00000047187.10",14454.5677884016,0.0224515188314897,0.0137077046763166,1.63787587795644,0.101447588878622,0.249409007219864,"ENSMUSG00000047187",59021,"Rab2a","protein_coding","4",8535644,8607778
"6459","ENSMUSG00000036834.17",1090.95069121624,0.0672713855480351,0.0410779888003706,1.63765041845058,0.101494639080373,0.249486048100183,"ENSMUSG00000036834",269437,"Plch1","protein_coding","3",63603655,63806893
"6460","ENSMUSG00000052117.6",45.9015192195097,-0.146819536730635,0.0896686045409159,-1.63735721641169,0.101555852179291,0.249573913380764,"ENSMUSG00000052117",242484,"D630039A03Rik","protein_coding","4",57908483,57916297
"6461","ENSMUSG00000040420.16",1700.30899660747,0.0482804485456122,0.0294873293837016,1.63732862740354,0.101561822406822,0.249573913380764,"ENSMUSG00000040420",320865,"Cdh18","protein_coding","15",22549108,23474504
"6462","ENSMUSG00000047515.9",45.5925996359075,0.113685647673958,0.0694394501596426,1.63719106952306,0.101590552454154,0.249605880735779,"ENSMUSG00000047515",320135,"BC049715","protein_coding","6",136804624,136817660
"6463","ENSMUSG00000028249.16",7627.37304781788,-0.0430809252269494,0.0263155204579204,-1.63709189395808,0.101611270066897,0.249618154858753,"ENSMUSG00000028249",53378,"Sdcbp","protein_coding","4",6365650,6408423
"6464","ENSMUSG00000079654.4",340.295611353387,0.0580039168664239,0.0354394996652599,1.63670247645407,0.101692651284439,0.249779428286362,"ENSMUSG00000079654",101359,"Prrt4","protein_coding","6",29169231,29179583
"6465","ENSMUSG00000029419.9",3140.67049476556,0.0368099097432931,0.0224931561512489,1.63649376262607,0.10173629005628,0.249847962447574,"ENSMUSG00000029419",381353,"Ajm1","protein_coding","2",25465428,25471769
"6466","ENSMUSG00000050608.12",3808.12261871008,0.0462397345953373,0.0282670018161718,1.63582027185081,0.101877208045662,0.250083372748233,"ENSMUSG00000050608",433771,"Micos10","protein_coding","4",138829125,138858424
"6467","ENSMUSG00000002835.10",292.210421915462,0.0711946855951898,0.0435205337205392,1.63588723549109,0.101863189940979,0.250083372748233,"ENSMUSG00000002835",27221,"Chaf1a","protein_coding","17",56347439,56379289
"6468","ENSMUSG00000025185.15",9.91571492768825,-0.394732342483381,0.241306992788704,-1.63580979532168,0.101879401331207,0.250083372748233,"ENSMUSG00000025185",67573,"Loxl4","protein_coding","19",42582421,42601252
"6469","ENSMUSG00000021981.11",1130.42503954486,-0.0358374971473785,0.0219152847470284,-1.63527408204166,0.101991604254091,0.250320095956439,"ENSMUSG00000021981",69008,"Cab39l","protein_coding","14",59678421,59823213
"6470","ENSMUSG00000026109.15",3154.54881362254,-0.0471550657108824,0.0288389206958662,-1.6351189494287,0.102024114495016,0.250331240701968,"ENSMUSG00000026109",56363,"Tmeff2","protein_coding","1",50939806,51226429
"6471","ENSMUSG00000021007.15",640.735480686907,0.0451506741771116,0.0276133695342223,1.63510194296117,0.102027678943279,0.250331240701968,"ENSMUSG00000021007",104871,"Spata7","protein_coding","12",98594416,98636074
"6472","ENSMUSG00000030662.11",7833.21250818817,-0.0279696506507408,0.0171079897343761,-1.63488820632968,0.102072485243818,0.25040247963784,"ENSMUSG00000030662",70572,"Ipo5","protein_coding","14",121148636,121185411
"6473","ENSMUSG00000047773.16",1191.8803280418,-0.0657128919166089,0.0401963845865085,-1.63479607911466,0.102091802998912,0.250411178157536,"ENSMUSG00000047773",382543,"Ankfn1","protein_coding","11",89281049,89732092
"6474","ENSMUSG00000009995.18",862.806786009287,0.0506299052746039,0.0309752621619258,1.63452709487758,0.102148221784456,0.250510861487769,"ENSMUSG00000009995",66826,"Tafazzin","protein_coding","X",73325518,73333757
"6475","ENSMUSG00000040123.18",1814.1919268928,-0.0271454678202465,0.0166110905344108,-1.63417734458873,0.102221618156426,0.250652143856306,"ENSMUSG00000040123",219105,"Zmym5","protein_coding","14",57028042,57049173
"6476","ENSMUSG00000038756.14",49.6225475573879,0.230660859822914,0.141230724059333,1.6332201180673,0.102422710254334,0.251106450078452,"ENSMUSG00000038756",237930,"Ttll6","protein_coding","11",96024612,96056277
"6477","ENSMUSG00000038497.8",2993.50807865051,-0.0283576461662936,0.0173647689203989,-1.6330563508381,0.102457145633095,0.251152092205751,"ENSMUSG00000038497",234076,"Tmco3","protein_coding","8",13338190,13372924
"6478","ENSMUSG00000071637.6",158.580151893756,-0.131258099619085,0.0803914040466816,-1.63273799202296,0.10252411338337,0.251277454181502,"ENSMUSG00000071637",12609,"Cebpd","protein_coding","16",15705150,15708895
"6479","ENSMUSG00000045004.4",40.3529933809794,0.140488710145168,0.0860592477176655,1.63246500371545,0.102581565037233,0.251379457955879,"ENSMUSG00000045004",329972,"Spata21","protein_coding","4",140815644,140840071
"6480","ENSMUSG00000034880.8",686.224438768114,0.0453389018159258,0.027781396157963,1.63198787987947,0.102682039456042,0.251586842661047,"ENSMUSG00000034880",94065,"Mrpl34","protein_coding","8",71917603,71918391
"6481","ENSMUSG00000040632.17",59.753452973881,0.125839913089121,0.0771154371540839,1.63183816020755,0.10271358408351,0.251625300801401,"ENSMUSG00000040632",18185,"Nrl","protein_coding","14",55756435,55762438
"6482","ENSMUSG00000041025.16",964.057108836464,0.0392450130486276,0.0240523171440404,1.6316520696781,0.102752802477157,0.251682543185718,"ENSMUSG00000041025",212632,"Iffo2","protein_coding","4",139257859,139347693
"6483","ENSMUSG00000029192.18",3631.85195475924,-0.0253516047816116,0.0155414314457413,-1.63122714082804,0.102842400460317,0.251685180617618,"ENSMUSG00000029192",100855,"Tbc1d14","protein_coding","5",36647948,36750620
"6484","ENSMUSG00000020111.16",3233.39679387025,0.0254341927307333,0.0155930778494458,1.63112074321089,0.102864844556763,0.251685180617618,"ENSMUSG00000020111",216001,"Micu1","protein_coding","10",59538299,59699954
"6485","ENSMUSG00000078572.4",518.790591552378,0.0591341815561745,0.0362510923656014,1.63123861095802,0.102839981120832,0.251685180617618,"ENSMUSG00000078572",208501,"Ndufaf8","protein_coding","11",119989754,119991531
"6486","ENSMUSG00000021643.16",203.35484119341,0.071867792870416,0.0440584498154486,1.63119204537279,0.102849803257461,0.251685180617618,"ENSMUSG00000021643",20365,"Serf1","protein_coding","13",100244520,100251079
"6487","ENSMUSG00000003234.17",3973.20262622617,0.024205102667437,0.0148378204468654,1.63131119925033,0.102824671470264,0.251685180617618,"ENSMUSG00000003234",27406,"Abcf3","protein_coding","16",20367327,20380129
"6488","ENSMUSG00000022528.9",361.206936396496,-0.0696275407030765,0.0426849095679077,-1.63119803714954,0.102848539362738,0.251685180617618,"ENSMUSG00000022528",15205,"Hes1","protein_coding","16",29883202,29886614
"6489","ENSMUSG00000024767.12",7197.77238528728,0.0343026465837942,0.0210290234174009,1.63120492582693,0.102847086292655,0.251685180617618,"ENSMUSG00000024767",107260,"Otub1","protein_coding","19",7175567,7183681
"6490","ENSMUSG00000022508.6",879.600681093326,-0.0954633872396938,0.0585315162278325,-1.63097410407249,0.102895783804388,0.251722089285402,"ENSMUSG00000022508",12053,"Bcl6","protein_coding","16",23783802,23807602
"6491","ENSMUSG00000035165.15",4.14003229453471,-0.336901692769505,0.206637225976402,-1.63040173994583,0.103016617175035,0.251978867799728,"ENSMUSG00000035165",57442,"Kcne3","protein_coding","7",99825709,99834076
"6492","ENSMUSG00000043157.9",9.51778284080363,-0.223215119031966,0.136916099634503,-1.63030585612531,0.103036870503531,0.2519895861036,"ENSMUSG00000043157",219144,"Arl11","protein_coding","14",61547202,61549385
"6493","ENSMUSG00000026715.13",4.5716458963854,0.342567906378624,0.210167610735497,1.6299747862184,0.103106826013895,0.252121835303037,"ENSMUSG00000026715",11905,"Serpinc1","protein_coding","1",160806155,160833433
"6494","ENSMUSG00000042594.17",811.308260777532,0.0393780500212787,0.024167459059694,1.62938312728758,0.103231938379577,0.252350036282147,"ENSMUSG00000042594",16923,"Sh2b3","protein_coding","5",121953551,121975709
"6495","ENSMUSG00000030157.6",71.612474672417,0.11975163236509,0.0734936347113233,1.62941502125271,0.103225190996166,0.252350036282147,"ENSMUSG00000030157",93694,"Clec2d","protein_coding","6",129157578,129163497
"6496","ENSMUSG00000032135.16",915.459374806487,-0.106392372287678,0.065307587800131,-1.62909664667579,0.10329256100678,0.252459358236553,"ENSMUSG00000032135",84004,"Mcam","protein_coding","9",44045766,44054024
"6497","ENSMUSG00000046516.11",52.2683310668561,0.163047520526281,0.10011463173732,1.62860830327064,0.103395965387573,0.25267319416015,"ENSMUSG00000046516",12856,"Cox17","protein_coding","16",38167353,38182659
"6498","ENSMUSG00000029713.16",8961.45380174317,0.0292023347104504,0.0179317950861902,1.62852266435612,0.103414107496006,0.252678637229008,"ENSMUSG00000029713",14693,"Gnb2","protein_coding","5",137526389,137531772
"6499","ENSMUSG00000006724.13",9.58346784023401,0.230674728584077,0.141691587085625,1.62800582115493,0.103523651462179,0.252883706689877,"ENSMUSG00000006724",13115,"Cyp27b1","protein_coding","10",126884119,126888875
"6500","ENSMUSG00000005354.17",3907.87241747905,0.0352632260656376,0.0216607723913144,1.62797639108094,0.103529891886641,0.252883706689877,"ENSMUSG00000005354",56551,"Txn2","protein_coding","15",77799247,77813206
"6501","ENSMUSG00000036123.9",15.7097851020714,0.177940897038313,0.10933774396804,1.62744255168029,0.103643140401586,0.253121387502842,"ENSMUSG00000036123",105243,"Slc9a3","protein_coding","13",74269576,74317561
"6502","ENSMUSG00000060538.15",478.929578354677,0.0480039619394961,0.0295091622623578,1.62674770339822,0.103790692736528,0.253442760470295,"ENSMUSG00000060538",68742,"Tmem219","protein_coding","7",126485343,126522089
"6503","ENSMUSG00000032172.9",4012.06383668857,0.0452077756127841,0.0277964189082427,1.62638848414312,0.10386703904763,0.253590185907922,"ENSMUSG00000032172",244723,"Olfm2","protein_coding","9",20578986,20657645
"6504","ENSMUSG00000032463.11",886.908972781524,0.0344220666953544,0.0211696947451223,1.62600675681852,0.103948217987367,0.25374936300514,"ENSMUSG00000032463",23873,"Faim","protein_coding","9",98868426,98884074
"6505","ENSMUSG00000069763.4",480.944650797626,0.0630971332889351,0.0388069861290162,1.6259220203075,0.103966245068291,0.253754354027557,"ENSMUSG00000069763",67888,"Tmem100","protein_coding","11",89921174,89927334
"6506","ENSMUSG00000005672.13",1846.68374233116,-0.0713805560753372,0.043915233565126,-1.62541674677604,0.104073789934612,0.253938767910226,"ENSMUSG00000005672",16590,"Kit","protein_coding","5",75735576,75817382
"6507","ENSMUSG00000032403.9",319.980082742707,0.0454192984806428,0.0279422994982121,1.62546745601768,0.104062992745749,0.253938767910226,"ENSMUSG00000032403",69478,"2300009A05Rik","protein_coding","9",63301729,63306528
"6508","ENSMUSG00000073077.8",95.9368403872678,0.120610403861779,0.074224508582951,1.62494041610243,0.104175255375598,0.254147284818433,"ENSMUSG00000073077",636104,"Cfap47","protein_coding","X",78310165,78560891
"6509","ENSMUSG00000026623.17",10367.1080319612,-0.0391279965711529,0.0240839872476728,-1.62464778646375,0.104237628750187,0.254158472519738,"ENSMUSG00000026623",226856,"Lpgat1","protein_coding","1",191449946,191516367
"6510","ENSMUSG00000001158.14",1192.94037269618,0.0470047258129143,0.0289330069276374,1.62460562534945,0.104246617744861,0.254158472519738,"ENSMUSG00000001158",66618,"Snrnp27","protein_coding","6",86652133,86661504
"6511","ENSMUSG00000037772.14",852.766369269816,0.0428771836671636,0.0263894252020369,1.62478657033629,0.104208043570698,0.254158472519738,"ENSMUSG00000037772",19935,"Mrpl23","protein_coding","7",142086423,142094484
"6512","ENSMUSG00000024085.14",836.748368953724,-0.0735186337863098,0.0452545347525968,-1.62455838267327,0.104256690889582,0.254158472519738,"ENSMUSG00000024085",17158,"Man2a1","protein_coding","17",64907731,65062105
"6513","ENSMUSG00000025050.9",255.640168033883,0.0909410558250661,0.0559794552808451,1.6245434216682,0.104259881055681,0.254158472519738,"ENSMUSG00000025050",71041,"Pcgf6","protein_coding","19",47022056,47039345
"6514","ENSMUSG00000025340.15",1539.22395319024,0.030543148524101,0.0188034911789029,1.62433391935056,0.104304561814402,0.254228358601054,"ENSMUSG00000025340",56715,"Rabgef1","protein_coding","5",130200639,130243183
"6515","ENSMUSG00000034312.16",15869.265861071,-0.0361892260487093,0.0222812030621415,-1.62420431014334,0.104332211307491,0.254256718177901,"ENSMUSG00000034312",232227,"Iqsec1","protein_coding","6",90633070,90965667
"6516","ENSMUSG00000043929.17",918.957465604802,-0.0484641637215955,0.0298533091352463,-1.62341010512555,0.104501765976071,0.254630837692154,"ENSMUSG00000043929",236904,"Klhl15","protein_coding","X",93278205,93321330
"6517","ENSMUSG00000073102.8",758.555350197776,0.067793903522564,0.0417632734605065,1.62328998436086,0.104527429574224,0.254654288683436,"ENSMUSG00000073102",381738,"Drc1","protein_coding","5",30486386,30524039
"6518","ENSMUSG00000021991.10",2265.14789667557,0.049754236821751,0.0306544093016793,1.62306950142488,0.104574548404554,0.254729994633187,"ENSMUSG00000021991",12294,"Cacna2d3","protein_coding","14",28626900,29443821
"6519","ENSMUSG00000031543.19",3167.69307579864,0.0600774411442831,0.0370213562325435,1.62277796542398,0.10463687769278,0.254842722369731,"ENSMUSG00000031543",11733,"Ank1","protein_coding","8",23464860,23640513
"6520","ENSMUSG00000005674.10",2424.78064921908,0.0500193351386861,0.0308269111688147,1.6225866699641,0.104677791960283,0.254881360294213,"ENSMUSG00000005674",641376,"Tomm40l","protein_coding","1",171043580,171050083
"6521","ENSMUSG00000000605.10",8185.90982968503,-0.0305815834596783,0.0188480578189965,-1.62253234542054,0.104689413207667,0.254881360294213,"ENSMUSG00000000605",12727,"Clcn4","protein_coding","7",7285308,7303850
"6522","ENSMUSG00000047789.6",835.884325485491,-0.0512158572878236,0.0315664292738607,-1.62247864158123,0.104700902679275,0.254881360294213,"ENSMUSG00000047789",268706,"Slc38a9","protein_coding","13",112797285,112875283
"6523","ENSMUSG00000040325.17",2011.27862489298,-0.0301167002121035,0.0185643188442348,-1.62228953643814,0.104741368057777,0.254940778882926,"ENSMUSG00000040325",321006,"Dcaf1","protein_coding","9",106699073,106758191
